Order_ID,Order_Date,Shipment_Date,Origin_Country,Destination_Country,Product_Category,Units_Sold,Unit_Price,Revenue,Shipping_Cost,Custom_Duty,Profit,Delivery_Days,Export_Mode,Customer_Type,Year,Month,Quarter
ORD00901,2023-01-02,2023-01-15,China,Canada,Beauty,272,386.31,105076.32,7332.65,7927.97,18159.03,13,Rail,B2B,2023,Jan,Q1
ORD00902,2024-01-15,2024-01-30,China,Australia,Beauty,887,317.45,281578.15,25694.75,13079.21,86882.04,15,Road,Retail,2024,Jan,Q1
ORD00903,2022-06-20,2022-07-02,China,Singapore,Beauty,279,441.16,123083.64,14673.09,2776.83,20308.51,12,Air,Distributor,2022,Jun,Q2
ORD00904,2023-05-17,2023-05-30,USA,India,Fashion,883,70.54,62286.82,3975.39,3376.45,14065.56,13,Sea,Retail,2023,May,Q2
ORD00905,2024-08-04,2024-08-16,India,UAE,Beauty,489,328.39,160582.71,17826.51,7690.5,66698.13,12,Air,Retail,2024,Aug,Q3
ORD00906,2024-06-06,2024-06-11,China,UAE,Electronics,334,184.36,61576.24,5196.62,2017.12,16038.35,5,Air,Retail,2024,Jun,Q2
ORD00907,2024-07-19,2024-07-21,USA,Germany,Beauty,159,327.3,52040.7,3060.87,1138.62,17640.78,2,Rail,B2B,2024,Jul,Q3
ORD00908,2024-01-11,2024-01-25,China,Japan,Fashion,65,121.52,7898.8,253.27,517.51,2966.33,14,Road,Distributor,2024,Jan,Q1
ORD00909,2022-12-27,2022-12-30,India,USA,Home,424,59.22,25109.28,2727.87,1182.28,7993.74,3,Sea,Distributor,2022,Dec,Q4
ORD00910,2023-06-16,2023-06-20,India,USA,Beauty,360,482.42,173671.2,9850.88,5542.95,39732.45,4,Rail,Retail,2023,Jun,Q2
ORD00911,2022-11-26,2022-12-09,China,UAE,Sports,408,415.05,169340.4,13628.81,12467.98,65420.18,13,Sea,Retail,2022,Nov,Q4
ORD00912,2023-10-11,2023-10-13,India,Japan,Fashion,521,434.86,226562.06,9113.37,17716.83,81485.5,2,Air,Retail,2023,Oct,Q4
ORD00913,2022-09-15,2022-09-27,China,USA,Electronics,233,377.94,88060.02,4129.06,5440.94,22808.32,12,Rail,B2B,2022,Sep,Q3
ORD00914,2023-12-14,2023-12-19,India,China,Home,843,194.62,164064.66,9380.4,6303.02,42442.15,5,Air,Distributor,2023,Dec,Q4
ORD00915,2024-10-19,2024-10-31,China,Australia,Beauty,370,189.06,69952.2,5513.77,3594.86,16806.96,12,Air,B2B,2024,Oct,Q4
ORD00916,2024-07-28,2024-08-05,China,Germany,Sports,619,98.08,60711.52,4202.99,2252.5,17957.72,8,Rail,Distributor,2024,Jul,Q3
ORD00917,2023-08-04,2023-08-17,USA,China,Electronics,835,421.87,352261.45,13409.68,7392.41,92009.98,13,Air,Retail,2023,Aug,Q3
ORD00918,2022-07-24,2022-08-05,China,Singapore,Sports,835,35.67,29784.45,1670.65,1347.4,12861.12,12,Rail,Distributor,2022,Jul,Q3
ORD00919,2024-02-20,2024-02-23,India,Japan,Electronics,369,484.46,178765.74,20068.71,8004.43,35187.52,3,Rail,B2B,2024,Feb,Q1
ORD00920,2024-02-07,2024-02-21,India,Singapore,Home,284,442.21,125587.64,6757.23,8829.95,29807.54,14,Rail,Distributor,2024,Feb,Q1
ORD00921,2023-05-10,2023-05-12,China,India,Electronics,36,93.62,3370.32,214.68,232.56,745.82,2,Road,Retail,2023,May,Q2
ORD00922,2022-12-16,2022-12-27,China,UK,Sports,410,112.48,46116.8,4058.24,3214.94,9310.44,11,Rail,B2B,2022,Dec,Q4
ORD00923,2024-03-10,2024-03-23,India,Australia,Home,539,96.05,51770.95,2629.3,3240.94,23230.26,13,Air,Distributor,2024,Mar,Q1
ORD00924,2024-03-13,2024-03-28,USA,Canada,Sports,172,475.38,81765.36,3952.43,2092.86,32284.16,15,Sea,B2B,2024,Mar,Q1
ORD00925,2022-06-11,2022-06-22,China,India,Fashion,474,324.54,153831.96,15380.59,4798.53,42006.4,11,Sea,Retail,2022,Jun,Q2
ORD00926,2023-02-01,2023-02-11,India,Australia,Home,685,44.84,30715.4,1150.8,879.26,16185.95,10,Air,B2B,2023,Feb,Q1
ORD00927,2024-07-29,2024-08-09,India,USA,Fashion,299,145.76,43582.24,2015.96,1073.99,12016.22,11,Sea,Retail,2024,Jul,Q3
ORD00928,2022-07-26,2022-08-04,India,Australia,Electronics,508,480.42,244053.36,8997.79,14945.87,95013.73,9,Road,Distributor,2022,Jul,Q3
ORD00929,2024-07-12,2024-07-26,India,Germany,Home,20,453.75,9075.0,811.03,525.2,1781.55,14,Air,Retail,2024,Jul,Q3
ORD00930,2023-12-12,2023-12-21,USA,Singapore,Electronics,172,270.44,46515.68,2460.92,1269.67,15720.72,9,Air,Distributor,2023,Dec,Q4
ORD00931,2024-11-14,2024-11-28,India,UK,Home,127,451.31,57316.37,1871.65,1622.85,29460.53,14,Sea,Retail,2024,Nov,Q4
ORD00932,2023-07-15,2023-07-24,India,USA,Home,735,284.72,209269.2,11821.38,13542.16,69071.17,9,Rail,B2B,2023,Jul,Q3
ORD00933,2023-05-28,2023-06-01,India,Canada,Beauty,115,300.15,34517.25,3416.53,1335.65,7735.13,4,Rail,Retail,2023,May,Q2
ORD00934,2024-07-02,2024-07-10,USA,Canada,Home,647,71.63,46344.61,2988.03,1482.25,18429.77,8,Air,Retail,2024,Jul,Q3
ORD00935,2022-12-09,2022-12-11,USA,Canada,Sports,429,160.87,69013.23,7205.1,4051.48,10169.02,2,Road,Retail,2022,Dec,Q4
ORD00936,2022-03-03,2022-03-06,India,UAE,Beauty,819,109.24,89467.56,4659.35,2944.47,36101.25,3,Sea,Retail,2022,Mar,Q1
ORD00937,2022-09-08,2022-09-10,China,India,Home,228,243.38,55490.64,5636.27,4102.13,14206.25,2,Rail,Retail,2022,Sep,Q3
ORD00938,2023-03-11,2023-03-21,India,USA,Sports,294,363.81,106960.14,12318.0,7320.95,22994.99,10,Rail,Distributor,2023,Mar,Q1
ORD00939,2024-06-10,2024-06-17,China,UK,Fashion,60,405.31,24318.6,1820.94,1931.28,7765.77,7,Air,Retail,2024,Jun,Q2
ORD00940,2022-12-17,2022-12-28,China,Australia,Fashion,600,30.21,18126.0,572.88,1214.41,5957.45,11,Air,Retail,2022,Dec,Q4
ORD00941,2023-08-06,2023-08-10,China,India,Sports,950,273.21,259549.5,15667.73,5444.4,98029.39,4,Rail,Distributor,2023,Aug,Q3
ORD00942,2023-09-09,2023-09-15,China,UAE,Beauty,91,287.1,26126.1,1520.17,1482.38,9590.28,6,Rail,Retail,2023,Sep,Q3
ORD00943,2022-09-06,2022-09-21,China,USA,Electronics,239,42.96,10267.44,317.63,270.12,4578.23,15,Rail,B2B,2022,Sep,Q3
ORD00944,2022-12-15,2022-12-18,India,UAE,Sports,15,468.37,7025.55,759.61,249.98,1551.34,3,Air,B2B,2022,Dec,Q4
ORD00945,2023-09-16,2023-09-19,China,UAE,Sports,820,409.99,336191.8,18252.55,10159.82,159408.24,3,Rail,B2B,2023,Sep,Q3
ORD00946,2022-09-16,2022-09-23,India,Australia,Beauty,694,78.74,54645.56,4234.1,2987.64,14724.97,7,Road,Retail,2022,Sep,Q3
ORD00947,2024-09-15,2024-09-20,India,Canada,Home,738,59.74,44088.12,3538.79,3190.76,11000.74,5,Sea,Distributor,2024,Sep,Q3
ORD00948,2022-06-09,2022-06-12,China,India,Fashion,23,341.84,7862.32,567.14,338.89,2661.15,3,Road,B2B,2022,Jun,Q2
ORD00949,2024-12-16,2024-12-26,China,Canada,Beauty,681,93.92,63959.52,4822.93,4787.21,24567.56,10,Road,Retail,2024,Dec,Q4
ORD00950,2024-07-15,2024-07-30,USA,Singapore,Fashion,808,212.1,171376.8,6199.99,7778.05,53565.02,15,Air,B2B,2024,Jul,Q3
ORD00951,2024-08-02,2024-08-05,USA,China,Fashion,26,449.17,11678.42,546.93,253.6,3887.59,3,Rail,Retail,2024,Aug,Q3
ORD00952,2023-06-28,2023-07-01,USA,China,Home,451,121.79,54927.29,3610.01,2518.47,21328.47,3,Rail,Retail,2023,Jun,Q2
ORD00953,2024-01-28,2024-01-31,India,Australia,Beauty,208,161.12,33512.96,2219.98,1864.76,10698.87,3,Rail,Distributor,2024,Jan,Q1
ORD00954,2024-06-06,2024-06-09,USA,India,Fashion,991,73.32,72660.12,2933.06,5355.31,22768.81,3,Sea,B2B,2024,Jun,Q2
ORD00955,2024-12-25,2024-12-28,China,UK,Sports,726,363.6,263973.6,17230.01,6883.97,76149.18,3,Road,Retail,2024,Dec,Q4
ORD00956,2023-02-26,2023-03-02,India,UAE,Home,732,306.23,224160.36,21530.47,5750.73,73373.07,4,Rail,Distributor,2023,Feb,Q1
ORD00957,2023-09-18,2023-10-03,USA,UK,Fashion,332,347.09,115233.88,5185.3,4601.21,43616.92,15,Air,Distributor,2023,Sep,Q3
ORD00958,2024-08-29,2024-09-06,China,India,Fashion,280,443.0,124040.0,5627.11,8138.96,60295.71,8,Road,Retail,2024,Aug,Q3
ORD00959,2022-01-03,2022-01-12,India,Japan,Electronics,56,413.08,23132.48,1874.98,1837.29,4370.04,9,Sea,B2B,2022,Jan,Q1
ORD00960,2022-07-12,2022-07-15,China,UAE,Beauty,512,372.71,190827.52,22724.0,6763.0,57158.62,3,Road,Retail,2022,Jul,Q3
ORD00961,2022-01-28,2022-02-12,China,Canada,Home,922,268.56,247612.32,22224.28,17805.22,45864.95,15,Rail,B2B,2022,Jan,Q1
ORD00962,2023-07-07,2023-07-19,USA,India,Fashion,430,431.01,185334.3,16558.33,5281.65,61680.98,12,Sea,Distributor,2023,Jul,Q3
ORD00963,2024-06-01,2024-06-08,India,USA,Fashion,952,478.31,455351.12,39836.87,35484.23,78067.02,7,Rail,Distributor,2024,Jun,Q2
ORD00964,2022-12-25,2022-12-31,USA,UAE,Home,410,302.79,124143.9,14285.73,4540.54,48562.54,6,Road,Distributor,2022,Dec,Q4
ORD00965,2022-09-09,2022-09-17,China,UAE,Home,122,485.35,59212.7,4435.23,3619.77,19189.05,8,Sea,Distributor,2022,Sep,Q3
ORD00966,2023-08-17,2023-08-28,USA,Germany,Home,508,158.36,80446.88,8204.03,1684.2,37391.53,11,Road,Distributor,2023,Aug,Q3
ORD00967,2022-09-10,2022-09-12,China,Canada,Electronics,450,189.08,85086.0,8939.98,1956.48,36639.76,2,Road,Distributor,2022,Sep,Q3
ORD00968,2022-11-14,2022-11-17,USA,Canada,Fashion,760,114.43,86966.8,7189.57,2160.52,37119.98,3,Rail,Retail,2022,Nov,Q4
ORD00969,2023-05-25,2023-06-08,USA,Australia,Beauty,418,484.12,202362.16,7858.23,7219.4,88004.28,14,Road,B2B,2023,May,Q2
ORD00970,2024-06-11,2024-06-23,China,Germany,Fashion,266,85.13,22644.58,1808.97,861.94,10334.34,12,Rail,Distributor,2024,Jun,Q2
ORD00971,2023-01-11,2023-01-19,China,USA,Fashion,549,232.11,127428.39,7415.5,9696.38,32103.57,8,Rail,Retail,2023,Jan,Q1
ORD00972,2024-05-25,2024-06-03,China,Australia,Beauty,38,458.03,17405.14,563.54,1148.85,8268.96,9,Sea,Distributor,2024,May,Q2
ORD00973,2023-09-12,2023-09-26,India,Singapore,Home,140,318.03,44524.2,4941.84,3235.5,17822.09,14,Rail,B2B,2023,Sep,Q3
ORD00974,2024-04-05,2024-04-17,India,Japan,Sports,481,422.82,203376.42,7650.88,7364.36,46841.28,12,Air,Retail,2024,Apr,Q2
ORD00975,2022-07-19,2022-08-03,China,Japan,Home,895,49.22,44051.9,4257.29,2663.59,9739.15,15,Air,Distributor,2022,Jul,Q3
ORD00976,2023-02-24,2023-03-06,India,Singapore,Beauty,149,127.3,18967.7,1722.48,1349.27,6596.7,10,Road,Distributor,2023,Feb,Q1
ORD00977,2022-01-14,2022-01-28,China,UK,Electronics,78,20.02,1561.56,131.7,42.57,717.29,14,Sea,B2B,2022,Jan,Q1
ORD00978,2024-08-28,2024-08-30,USA,Japan,Beauty,66,464.5,30657.0,1747.24,1502.9,13451.39,2,Sea,Distributor,2024,Aug,Q3
ORD00979,2023-06-18,2023-07-03,USA,Japan,Sports,136,227.53,30944.08,2700.11,962.0,7305.55,15,Sea,B2B,2023,Jun,Q2
ORD00980,2024-11-13,2024-11-26,USA,Singapore,Fashion,497,250.62,124558.14,6981.54,3238.66,42514.09,13,Road,Distributor,2024,Nov,Q4
ORD00981,2023-07-18,2023-07-26,China,USA,Beauty,436,410.48,178969.28,7755.63,6622.82,86553.43,8,Rail,B2B,2023,Jul,Q3
ORD00982,2023-09-13,2023-09-15,USA,Japan,Electronics,939,455.39,427611.21,49881.57,20557.16,93370.75,2,Road,B2B,2023,Sep,Q3
ORD00983,2022-11-21,2022-11-28,USA,Singapore,Fashion,367,453.22,166331.74,12849.96,8446.78,69794.99,7,Sea,Retail,2022,Nov,Q4
ORD00984,2023-11-26,2023-12-05,USA,Germany,Home,813,386.05,313858.65,17972.7,13695.45,70383.62,9,Rail,Retail,2023,Nov,Q4
ORD00985,2024-08-24,2024-09-04,USA,Germany,Sports,735,465.16,341892.6,34116.03,17616.37,140128.64,11,Road,Distributor,2024,Aug,Q3
ORD00986,2023-12-14,2023-12-25,USA,Australia,Electronics,56,34.17,1913.52,183.62,64.87,517.72,11,Rail,Distributor,2023,Dec,Q4
ORD00987,2024-09-02,2024-09-09,India,UK,Electronics,931,442.76,412209.56,39380.31,17743.56,69838.36,7,Air,B2B,2024,Sep,Q3
ORD00988,2023-05-28,2023-05-31,India,USA,Beauty,791,199.67,157938.97,13711.7,3437.95,69366.13,3,Air,Distributor,2023,May,Q2
ORD00989,2024-07-09,2024-07-17,India,Singapore,Fashion,210,141.2,29652.0,2057.15,1102.03,12842.29,8,Sea,Retail,2024,Jul,Q3
ORD00990,2024-12-18,2025-01-01,India,USA,Sports,34,321.98,10947.32,987.22,352.64,2568.3,14,Air,Retail,2024,Dec,Q4
ORD00991,2024-04-15,2024-04-26,USA,China,Home,199,347.53,69158.47,8036.0,4405.19,18095.98,11,Sea,B2B,2024,Apr,Q2
ORD00992,2024-08-28,2024-09-07,China,UAE,Sports,931,288.17,268286.27,11377.65,6446.73,108738.72,10,Rail,B2B,2024,Aug,Q3
ORD00993,2022-06-10,2022-06-14,USA,Canada,Electronics,130,259.38,33719.4,1167.81,1767.99,17067.8,4,Road,Retail,2022,Jun,Q2
ORD00994,2024-03-10,2024-03-23,China,USA,Fashion,304,55.89,16990.56,1389.52,1209.59,2845.64,13,Road,Retail,2024,Mar,Q1
ORD00995,2022-04-27,2022-05-07,USA,China,Sports,492,469.72,231102.24,27418.91,13679.85,95324.96,10,Rail,Retail,2022,Apr,Q2
ORD00996,2023-02-15,2023-02-22,India,Germany,Fashion,570,412.05,234868.5,14013.39,15369.96,47255.21,7,Air,B2B,2023,Feb,Q1
ORD00997,2024-10-07,2024-10-10,USA,India,Home,82,475.96,39028.72,3271.91,2214.72,16986.96,3,Rail,B2B,2024,Oct,Q4
ORD00998,2023-07-09,2023-07-22,India,USA,Electronics,518,263.65,136570.7,12090.65,6267.36,51152.99,13,Sea,B2B,2023,Jul,Q3
ORD00999,2022-04-24,2022-04-26,India,Singapore,Sports,890,202.11,179877.9,16463.07,3792.85,61651.12,2,Rail,Retail,2022,Apr,Q2
ORD01000,2022-09-14,2022-09-22,USA,Australia,Sports,151,75.48,11397.48,462.96,648.96,2637.11,8,Road,B2B,2022,Sep,Q3
